,Country,Year,EPSI
5163,Belgium,2007,5.0
5164,Belgium,2008,5.0
5165,Belgium,2009,5.0
5166,Belgium,2010,5.0
5167,Belgium,2011,5.0
5168,Belgium,2012,5.0
5169,Belgium,2013,5.0
5170,Belgium,2014,5.0
5171,Belgium,2015,5.0
5172,Belgium,2016,5.0
5173,Belgium,2017,5.0
5174,Belgium,2018,5.0
5175,Belgium,2019,5.0
5176,Belgium,2020,5.0
5177,United States,1990,1.0
5178,United States,1991,1.0
5179,United States,1992,1.0
5180,United States,1993,1.0
5181,United States,1994,1.0
5182,United States,1995,1.0
5183,United States,1996,1.0
5184,United States,1997,1.0
5185,United States,1998,1.0
5186,United States,1999,1.0
5187,United States,2000,1.0
5188,United States,2001,1.0
5189,United States,2002,1.0
5190,United States,2003,1.0
5191,United States,2004,1.0
5192,United States,2005,1.0
5193,United States,2006,1.0
5194,United States,2007,1.0
5195,United States,2008,1.0
5196,United States,2009,1.0
5197,United States,2010,1.0
5198,United States,2011,1.0
5199,United States,2012,4.0
5200,United States,2013,4.0
5201,United States,2014,4.0
5202,United States,2015,4.0
5203,United States,2016,6.0
5204,United States,2017,6.0
5205,United States,2018,6.0
5206,United States,2019,6.0
5207,United States,2020,6.0
5208,Germany,1990,0.0
5209,Germany,1991,0.0
5210,Germany,1992,0.0
5211,Germany,1993,0.0
5212,Germany,1994,0.0
5213,Germany,1995,0.0
5214,Germany,1996,0.0
5215,Germany,1997,0.0
5216,Germany,1998,0.0
5217,Germany,1999,0.0
5218,Germany,2000,0.0
5219,Germany,2001,0.0
5220,Germany,2002,0.0
5221,Germany,2003,0.0
5222,Germany,2004,0.0
5223,Germany,2005,0.0
5224,Germany,2006,0.0
5225,Germany,2007,0.0
5226,Germany,2008,0.0
5227,Germany,2009,0.0
5228,Germany,2010,0.0
5229,Germany,2011,0.0
5230,Germany,2012,0.0
5231,Germany,2013,0.0
5232,Germany,2014,0.0
5233,Germany,2015,0.0
5234,Germany,2016,0.0
5235,Germany,2017,0.0
5236,Germany,2018,0.0
5237,Germany,2019,0.0
5238,Germany,2020,0.0
5239,Netherlands,1990,0.0
5240,Netherlands,1991,0.0
5241,Netherlands,1992,0.0
5242,Netherlands,1993,0.0
5243,Netherlands,1994,0.0
5244,Netherlands,1995,0.0
5245,Netherlands,1996,0.0
5246,Netherlands,1997,0.0
5247,Netherlands,1998,0.0
5248,Netherlands,1999,0.0
5249,Netherlands,2000,0.0
5250,Netherlands,2001,0.0
5251,Netherlands,2002,0.0
5252,Netherlands,2003,0.0
5253,Netherlands,2004,0.0
5254,Netherlands,2005,0.0
5255,Netherlands,2006,0.0
5256,Netherlands,2007,0.0
5257,Netherlands,2008,0.0
5258,Netherlands,2009,0.0
5259,Netherlands,2010,0.0
5260,Netherlands,2011,0.0
5261,Netherlands,2012,0.0
5262,Netherlands,2013,0.0
5263,Netherlands,2014,0.0
5264,Netherlands,2015,0.0
5265,Netherlands,2016,0.0
5266,Netherlands,2017,0.0
5267,Netherlands,2018,0.0
5268,Netherlands,2019,0.0
5269,Netherlands,2020,0.0
5270,Austria,1990,5.0
5271,Austria,1991,5.0
5272,Austria,1992,5.0
5273,Austria,1993,5.0
5274,Austria,1994,5.0
5275,Austria,1995,5.0
5276,Austria,1996,5.0
5277,Austria,1997,5.0
5278,Austria,1998,5.0
5279,Austria,1999,5.0
5280,Austria,2000,5.0
5281,Austria,2001,5.0
5282,Austria,2002,5.0
5283,Austria,2003,5.0
5284,Austria,2004,5.0
5285,Austria,2005,5.0
5286,Austria,2006,5.0
5287,Austria,2007,5.0
5288,Austria,2008,5.0
5289,Austria,2009,5.0
5290,Austria,2010,5.0
5291,Austria,2011,5.0
5292,Austria,2012,5.0
5293,Austria,2013,5.0
5294,Austria,2014,5.0
5295,Austria,2015,5.0
5296,Austria,2016,5.0
5297,Austria,2017,5.0
5298,Austria,2018,5.0
5299,Austria,2019,5.0
5300,Austria,2020,5.0
5301,Belgium,1990,0.0
5302,Belgium,1991,0.0
5303,Belgium,1992,0.0
5304,Belgium,1993,0.0
5305,Belgium,1994,0.0
5306,Belgium,1995,0.0
5307,Belgium,1996,0.0
5308,Belgium,1997,0.0
5309,Belgium,1998,0.0
5310,Belgium,1999,0.0
5311,Belgium,2000,0.0
5312,Belgium,2001,0.0
5313,Belgium,2002,0.0
5314,Belgium,2003,0.0
5315,Belgium,2004,0.0
5316,Belgium,2005,0.0
5317,Belgium,2006,0.0
5318,Belgium,2007,0.0
5319,Belgium,2008,0.0
5320,Belgium,2009,0.0
5321,Belgium,2010,0.0
5322,Belgium,2011,0.0
5323,Belgium,2012,0.0
5324,Belgium,2013,0.0
5325,Belgium,2014,0.0
5326,Belgium,2015,0.0
5327,Belgium,2016,0.0
5328,Belgium,2017,0.0
5329,Belgium,2018,0.0
5330,Belgium,2019,0.0
5331,Belgium,2020,0.0
5332,France,1990,4.0
5333,France,1991,3.0
5334,France,1992,3.0
5335,France,1993,3.0
5336,France,1994,3.0
5337,France,1995,3.0
5338,France,1996,3.0
5339,France,1997,3.0
5340,France,1998,3.0
5341,France,1999,4.0
5342,France,2000,3.0
5343,France,2001,2.0
5344,France,2002,4.0
5345,France,2003,4.0
5346,France,2004,4.0
5347,France,2005,4.0
5348,France,2006,4.0
5349,France,2007,5.0
5350,France,2008,5.0
5351,France,2009,6.0
5352,France,2010,5.0
5353,France,2011,6.0
5354,France,2012,6.0
5355,France,2013,6.0
5356,France,2014,5.0
5357,France,2015,5.0
5358,France,2016,5.0
5359,France,2017,5.0
5360,France,2018,5.0
5361,France,2019,5.0
5362,France,2020,6.0
5363,Australia,1990,0.0
5364,Australia,1991,0.0
5365,Australia,1992,0.0
5366,Australia,1993,0.0
5367,Australia,1994,0.0
5368,Australia,1995,0.0
5369,Australia,1996,0.0
5370,Australia,1997,0.0
5371,Australia,1998,0.0
5372,Australia,1999,0.0
5373,Australia,2000,6.0
5374,Australia,2001,6.0
5375,Australia,2002,6.0
5376,Australia,2003,6.0
5377,Australia,2004,6.0
5378,Australia,2005,6.0
5379,Australia,2006,6.0
5380,Australia,2007,6.0
5381,Australia,2008,6.0
5382,Australia,2009,6.0
5383,Australia,2010,6.0
5384,Australia,2011,6.0
5385,Australia,2012,6.0
5386,Australia,2013,4.0
5387,Australia,2014,4.0
5388,Australia,2015,4.0
5389,Australia,2016,4.0
5390,Australia,2017,4.0
5391,Australia,2018,6.0
5392,Australia,2019,6.0
5393,Australia,2020,6.0
5394,Poland,1990,1.25
5395,Poland,1991,1.25
5396,Poland,1992,1.25
5397,Poland,1993,1.25
5398,Poland,1994,1.25
5399,Poland,1995,1.25
5400,Poland,1996,1.25
5401,Poland,1997,1.25
5402,Poland,1998,1.25
5403,Poland,1999,1.25
5404,Poland,2000,2.25
5405,Poland,2001,2.5
5406,Poland,2002,2.5
5407,Poland,2003,2.5
5408,Poland,2004,2.5
5409,Poland,2005,4.75
5410,Poland,2006,4.75
5411,Poland,2007,4.75
5412,Poland,2008,4.75
5413,Poland,2009,5.0
5414,Poland,2010,5.0
5415,Poland,2011,5.0
5416,Poland,2012,5.0
5417,Poland,2013,5.5
5418,Poland,2014,5.5
5419,Poland,2015,5.5
5420,Poland,2016,5.5
5421,Poland,2017,5.5
5422,Poland,2018,5.5
5423,Poland,2019,5.5
5424,Poland,2020,5.5
5425,Greece,1990,0.0
5426,Greece,1991,0.0
5427,Greece,1992,0.0
5428,Greece,1993,0.0
5429,Greece,1994,0.0
5430,Greece,1995,0.0
5431,Greece,1996,0.0
5432,Greece,1997,0.0
5433,Greece,1998,0.0
5434,Greece,1999,0.0
5435,Greece,2000,0.0
5436,Greece,2001,0.0
5437,Greece,2002,0.0
5438,Greece,2003,0.0
5439,Greece,2004,0.0
5440,Greece,2005,0.0
5441,Greece,2006,0.0
5442,Greece,2007,0.0
5443,Greece,2008,0.0
5444,Greece,2009,0.0
5445,Greece,2010,0.0
5446,Greece,2011,0.0
5447,Greece,2012,0.0
5448,Greece,2013,0.0
5449,Greece,2014,0.0
5450,Greece,2015,0.0
5451,Greece,2016,0.0
5452,Greece,2017,0.0
5453,Greece,2018,0.0
5454,Greece,2019,0.0
5455,Greece,2020,0.0
5456,Greece,1990,0.0
5457,Greece,1991,0.0
5458,Greece,1992,0.0
5459,Greece,1993,0.0
5460,Greece,1994,0.0
5461,Greece,1995,0.0
5462,Greece,1996,0.0
5463,Greece,1997,0.0
5464,Greece,1998,0.0
5465,Greece,1999,0.0
5466,Greece,2000,0.0
5467,Greece,2001,0.0
5468,Greece,2002,0.0
5469,Greece,2003,0.0
5470,Greece,2004,0.0
5471,Greece,2005,2.0
5472,Greece,2006,4.0
5473,Greece,2007,1.0
5474,Greece,2008,4.0
5475,Greece,2009,2.0
5476,Greece,2010,2.0
5477,Greece,2011,3.0
5478,Greece,2012,1.0
5479,Greece,2013,1.0
5480,Greece,2014,1.0
5481,Greece,2015,1.0
5482,Greece,2016,1.0
5483,Greece,2017,1.0
5484,Greece,2018,2.0
5485,Greece,2019,3.0
5486,Greece,2020,3.0
5487,France,1990,0.83333331
5488,France,1991,1.0
5489,France,1992,1.0
5490,France,1993,1.0
5491,France,1994,1.1666666
5492,France,1995,1.1666666
5493,France,1996,1.1666666
5494,France,1997,1.1666666
5495,France,1998,1.1666666
5496,France,1999,1.1666666
5497,France,2000,1.0
5498,France,2001,1.0
5499,France,2002,1.0
5500,France,2003,1.0
5501,France,2004,1.0
5502,France,2005,0.83333331
5503,France,2006,1.5
5504,France,2007,1.0
5505,France,2008,1.5
5506,France,2009,1.3333334
5507,France,2010,1.3333334
5508,France,2011,1.3333334
5509,France,2012,1.0
5510,France,2013,1.0
5511,France,2014,2.1666667
5512,France,2015,2.3333333
5513,France,2016,2.5
5514,France,2017,3.0
5515,France,2018,3.6666667
5516,France,2019,4.1666665
5517,France,2020,4.1666665
5518,Netherlands,1990,3.0
5519,Netherlands,1991,3.0
5520,Netherlands,1992,3.0
5521,Netherlands,1993,3.0
5522,Netherlands,1994,3.0
5523,Netherlands,1995,3.0
5524,Netherlands,1996,3.0
5525,Netherlands,1997,3.0
5526,Netherlands,1998,3.0
5527,Netherlands,1999,3.0
5528,Netherlands,2000,3.0
5529,Netherlands,2001,3.0
5530,Netherlands,2002,3.0
5531,Netherlands,2003,3.0
5532,Netherlands,2004,3.0
5533,Netherlands,2005,5.0
5534,Netherlands,2006,5.0
5535,Netherlands,2007,5.0
5536,Netherlands,2008,5.0
5537,Netherlands,2009,5.0
5538,Netherlands,2010,5.0
5539,Netherlands,2011,5.0
5540,Netherlands,2012,5.0
5541,Netherlands,2013,5.0
5542,Netherlands,2014,5.0
5543,Netherlands,2015,5.0
5544,Netherlands,2016,5.0
5545,Netherlands,2017,5.0
5546,Netherlands,2018,5.0
5547,Netherlands,2019,5.0
5548,Netherlands,2020,5.0
5549,United Kingdom,1990,3.0
5550,United Kingdom,1991,3.0
5551,United Kingdom,1992,3.0
5552,United Kingdom,1993,3.0
5553,United Kingdom,1994,3.0
5554,United Kingdom,1995,3.0
5555,United Kingdom,1996,3.0
5556,United Kingdom,1997,3.0
5557,United Kingdom,1998,3.0
5558,United Kingdom,1999,3.0
5559,United Kingdom,2000,3.0
5560,United Kingdom,2001,3.0
5561,United Kingdom,2002,3.0
5562,United Kingdom,2003,5.0
5563,United Kingdom,2004,5.0
5564,United Kingdom,2005,5.0
5565,United Kingdom,2006,5.0
5566,United Kingdom,2007,5.0
5567,United Kingdom,2008,5.0
5568,United Kingdom,2009,5.0
5569,United Kingdom,2010,5.0
5570,United Kingdom,2011,5.0
5571,United Kingdom,2012,5.0
5572,United Kingdom,2013,5.0
5573,United Kingdom,2014,5.0
5574,United Kingdom,2015,5.0
5575,United Kingdom,2016,5.0
5576,United Kingdom,2017,5.0
5577,United Kingdom,2018,5.0
5578,United Kingdom,2019,5.0
5579,United Kingdom,2020,5.0
5580,Finland,1990,1.5833334
5581,Finland,1991,1.7222222
5582,Finland,1992,1.8888888
5583,Finland,1993,1.8888888
5584,Finland,1994,1.8333334
5585,Finland,1995,2.0
5586,Finland,1996,1.8333334
5587,Finland,1997,2.2222223
5588,Finland,1998,2.0555556
5589,Finland,1999,2.0555556
5590,Finland,2000,2.0833333
5591,Finland,2001,2.0833333
5592,Finland,2002,2.5833333
5593,Finland,2003,2.4166667
5594,Finland,2004,2.6388888
5595,Finland,2005,2.75
5596,Finland,2006,2.9722223
5597,Finland,2007,2.9722223
5598,Finland,2008,3.1944444
5599,Finland,2009,3.1666667
5600,Finland,2010,3.1111112
5601,Finland,2011,3.75
5602,Finland,2012,3.6388888
5603,Finland,2013,3.6388888
5604,Finland,2014,3.6944444
5605,Finland,2015,3.8611112
5606,Finland,2016,3.8333333
5607,Finland,2017,3.8333333
5608,Finland,2018,3.9166667
5609,Finland,2019,3.8055556
5610,Finland,2020,4.1111112
5611,Türkiye,1990,0.0
5612,Türkiye,1991,0.0
5613,Türkiye,1992,0.0
5614,Türkiye,1993,0.0
5615,Türkiye,1994,0.0
5616,Türkiye,1995,0.0
5617,Türkiye,1996,0.0
5618,Türkiye,1997,0.0
5619,Türkiye,1998,0.0
5620,Türkiye,1999,0.0
5621,Türkiye,2000,0.0
5622,Türkiye,2001,0.0
5623,Türkiye,2002,0.0
5624,Türkiye,2003,0.0
5625,Türkiye,2004,0.0
5626,Türkiye,2005,0.0
5627,Türkiye,2006,0.0
5628,Türkiye,2007,0.0
5629,Türkiye,2008,0.0
5630,Türkiye,2009,0.0
5631,Türkiye,2010,0.0
5632,Türkiye,2011,0.0
5633,Türkiye,2012,0.0
5634,Türkiye,2013,0.0
5635,Türkiye,2014,0.0
5636,Türkiye,2015,0.0
5637,Türkiye,2016,0.0
5638,Türkiye,2017,0.0
5639,Türkiye,2018,0.0
5640,Türkiye,2019,0.0
5641,Türkiye,2020,0.0
5642,Hungary,1990,0.0
5643,Hungary,1991,0.0
5644,Hungary,1992,0.0
5645,Hungary,1993,0.0
5646,Hungary,1994,0.0
5647,Hungary,1995,0.0
5648,Hungary,1996,0.0
5649,Hungary,1997,0.0
5650,Hungary,1998,0.0
5651,Hungary,1999,0.0
5652,Hungary,2000,1.0
5653,Hungary,2001,1.0
5654,Hungary,2002,1.0
5655,Hungary,2003,4.0
5656,Hungary,2004,4.0
5657,Hungary,2005,4.0
5658,Hungary,2006,4.0
5659,Hungary,2007,4.0
5660,Hungary,2008,4.0
5661,Hungary,2009,4.0
5662,Hungary,2010,4.0
5663,Hungary,2011,4.0
5664,Hungary,2012,4.0
5665,Hungary,2013,6.0
5666,Hungary,2014,6.0
5667,Hungary,2015,6.0
5668,Hungary,2016,6.0
5669,Hungary,2017,6.0
5670,Hungary,2018,6.0
5671,Hungary,2019,6.0
5672,Hungary,2020,6.0
5673,Norway,1990,0.0
5674,Norway,1991,0.0
5675,Norway,1992,0.0
5676,Norway,1993,0.0
5677,Norway,1994,0.0
5678,Norway,1995,0.0
5679,Norway,1996,0.0
5680,Norway,1997,0.0
5681,Norway,1998,0.0
5682,Norway,1999,0.0
5683,Norway,2000,0.0
5684,Norway,2001,0.0
5685,Norway,2002,0.0
5686,Norway,2003,0.0
5687,Norway,2004,0.0
5688,Norway,2005,0.0
5689,Norway,2006,0.0
5690,Norway,2007,0.0
5691,Norway,2008,0.0
5692,Norway,2009,0.0
5693,Norway,2010,0.0
5694,Norway,2011,0.0
5695,Norway,2012,0.0
5696,Norway,2013,0.0
5697,Norway,2014,0.0
5698,Norway,2015,0.0
5699,Norway,2016,0.0
5700,Norway,2017,0.0
5701,Norway,2018,0.0
5702,Norway,2019,0.0
5703,Norway,2020,0.0
5704,Australia,1990,0.0
5705,Australia,1991,0.0
5706,Australia,1992,0.0
5707,Australia,1993,0.0
5708,Australia,1994,0.0
5709,Australia,1995,0.0
5710,Australia,1996,0.0
5711,Australia,1997,0.0
5712,Australia,1998,0.0
5713,Australia,1999,0.0
5714,Australia,2000,0.0
5715,Australia,2001,0.0
5716,Australia,2002,0.0
5717,Australia,2003,0.0
5718,Australia,2004,0.0
5719,Australia,2005,6.0
5720,Australia,2006,6.0
5721,Australia,2007,6.0
5722,Australia,2008,6.0
5723,Australia,2009,6.0
5724,Australia,2010,6.0
5725,Australia,2011,6.0
5726,Australia,2012,6.0
5727,Australia,2013,6.0
5728,Australia,2014,6.0
5729,Australia,2015,6.0
5730,Australia,2016,6.0
5731,Australia,2017,6.0
5732,Australia,2018,6.0
5733,Australia,2019,6.0
5734,Australia,2020,6.0
5735,Slovak Republic,1990,0.0
5736,Slovak Republic,1991,0.0
5737,Slovak Republic,1992,0.0
5738,Slovak Republic,1993,0.0
5739,Slovak Republic,1994,0.0
5740,Slovak Republic,1995,0.0
5741,Slovak Republic,1996,0.0
5742,Slovak Republic,1997,0.0
5743,Slovak Republic,1998,0.0
5744,Slovak Republic,1999,0.0
5745,Slovak Republic,2000,0.0
5746,Slovak Republic,2001,0.0
5747,Slovak Republic,2002,0.0
5748,Slovak Republic,2003,0.0
5749,Slovak Republic,2004,0.0
5750,Slovak Republic,2005,0.0
5751,Slovak Republic,2006,4.0
5752,Slovak Republic,2007,1.0
5753,Slovak Republic,2008,4.0
5754,Slovak Republic,2009,2.0
5755,Slovak Republic,2010,2.0
5756,Slovak Republic,2011,3.0
5757,Slovak Republic,2012,1.0
5758,Slovak Republic,2013,1.0
5759,Slovak Republic,2014,1.0
5760,Slovak Republic,2015,1.0
5761,Slovak Republic,2016,1.0
5762,Slovak Republic,2017,1.0
5763,Slovak Republic,2018,2.0
5764,Slovak Republic,2019,3.0
5765,Slovak Republic,2020,3.0
5766,Slovak Republic,1990,0.3611111
5767,Slovak Republic,1991,0.3611111
5768,Slovak Republic,1992,0.3611111
5769,Slovak Republic,1993,0.3611111
5770,Slovak Republic,1994,0.3611111
5771,Slovak Republic,1995,0.3611111
5772,Slovak Republic,1996,0.3611111
5773,Slovak Republic,1997,0.3611111
5774,Slovak Republic,1998,0.3611111
5775,Slovak Republic,1999,0.3611111
5776,Slovak Republic,2000,1.1388888
5777,Slovak Republic,2001,1.1388888
5778,Slovak Republic,2002,1.4166666
5779,Slovak Republic,2003,1.4722222
5780,Slovak Republic,2004,1.4722222
5781,Slovak Republic,2005,2.0833333
5782,Slovak Republic,2006,2.1388888
5783,Slovak Republic,2007,1.8055556
5784,Slovak Republic,2008,1.8055556
5785,Slovak Republic,2009,2.4166667
5786,Slovak Republic,2010,2.3055556
5787,Slovak Republic,2011,2.6944444
5788,Slovak Republic,2012,2.5833333
5789,Slovak Republic,2013,3.1666667
5790,Slovak Republic,2014,3.0
5791,Slovak Republic,2015,2.8333333
5792,Slovak Republic,2016,3.0555556
5793,Slovak Republic,2017,2.4166667
5794,Slovak Republic,2018,2.5555556
5795,Slovak Republic,2019,2.4444444
5796,Slovak Republic,2020,2.5
5797,Poland,1990,0.0
5798,Poland,1991,0.0
5799,Poland,1992,0.0
5800,Poland,1993,0.0
5801,Poland,1994,0.0
5802,Poland,1995,0.0
5803,Poland,1996,0.0
5804,Poland,1997,0.0
5805,Poland,1998,0.0
5806,Poland,1999,0.0
5807,Poland,2000,0.0
5808,Poland,2001,0.0
5809,Poland,2002,0.0
5810,Poland,2003,0.0
5811,Poland,2004,0.0
5812,Poland,2005,0.0
5813,Poland,2006,0.0
5814,Poland,2007,0.0
5815,Poland,2008,1.0
5816,Poland,2009,2.0
5817,Poland,2010,3.0
5818,Poland,2011,3.0
5819,Poland,2012,2.0
5820,Poland,2013,2.0
5821,Poland,2014,2.0
5822,Poland,2015,2.0
5823,Poland,2016,1.0
5824,Poland,2017,1.0
5825,Poland,2018,1.0
5826,Poland,2019,1.0
5827,Poland,2020,1.0
5828,Switzerland,1990,0.0
5829,Switzerland,1991,0.0
5830,Switzerland,1992,0.0
5831,Switzerland,1993,0.0
5832,Switzerland,1994,6.0
5833,Switzerland,1995,6.0
5834,Switzerland,1996,6.0
5835,Switzerland,1997,6.0
5836,Switzerland,1998,6.0
5837,Switzerland,1999,6.0
5838,Switzerland,2000,6.0
5839,Switzerland,2001,6.0
5840,Switzerland,2002,6.0
5841,Switzerland,2003,6.0
5842,Switzerland,2004,6.0
5843,Switzerland,2005,5.0
5844,Switzerland,2006,5.0
5845,Switzerland,2007,5.0
5846,Switzerland,2008,4.0
5847,Switzerland,2009,5.0
5848,Switzerland,2010,5.0
5849,Switzerland,2011,4.0
5850,Switzerland,2012,4.0
5851,Switzerland,2013,4.0
5852,Switzerland,2014,5.0
5853,Switzerland,2015,6.0
5854,Switzerland,2016,6.0
5855,Switzerland,2017,6.0
5856,Switzerland,2018,5.0
5857,Switzerland,2019,5.0
5858,Switzerland,2020,6.0
5859,Japan,1990,0.0
5860,Japan,1991,0.0
5861,Japan,1992,0.0
5862,Japan,1993,0.0
5863,Japan,1994,0.0
5864,Japan,1995,0.0
5865,Japan,1996,0.0
5866,Japan,1997,0.0
5867,Japan,1998,2.0
5868,Japan,1999,4.0
5869,Japan,2000,4.0
5870,Japan,2001,4.0
5871,Japan,2002,4.0
5872,Japan,2003,4.0
5873,Japan,2004,4.0
5874,Japan,2005,4.0
5875,Japan,2006,4.0
5876,Japan,2007,4.0
5877,Japan,2008,4.0
5878,Japan,2009,4.0
5879,Japan,2010,4.0
5880,Japan,2011,4.0
5881,Japan,2012,4.0
5882,Japan,2013,4.0
5883,Japan,2014,4.0
5884,Japan,2015,4.0
5885,Japan,2016,5.0
5886,Japan,2017,5.0
5887,Japan,2018,5.0
5888,Japan,2019,5.0
5889,Japan,2020,5.0
5890,Spain,1990,1.0
5891,Spain,1991,1.0
5892,Spain,1992,1.0
5893,Spain,1993,1.0
5894,Spain,1994,1.0
5895,Spain,1995,1.0
5896,Spain,1996,1.0
5897,Spain,1997,1.0
5898,Spain,1998,1.0
5899,Spain,1999,1.0
5900,Spain,2000,1.0
5901,Spain,2001,1.0
5902,Spain,2002,1.0
5903,Spain,2003,1.0
5904,Spain,2004,4.0
5905,Spain,2005,4.0
5906,Spain,2006,4.0
5907,Spain,2007,4.0
5908,Spain,2008,4.0
5909,Spain,2009,4.0
5910,Spain,2010,4.0
5911,Spain,2011,4.0
5912,Spain,2012,4.0
5913,Spain,2013,6.0
5914,Spain,2014,6.0
5915,Spain,2015,6.0
5916,Spain,2016,6.0
5917,Spain,2017,6.0
5918,Spain,2018,6.0
5919,Spain,2019,6.0
5920,Spain,2020,6.0
5921,France,1990,1.5
5922,France,1991,1.5
5923,France,1992,1.5
5924,France,1993,1.5
5925,France,1994,1.5
5926,France,1995,1.5
5927,France,1996,1.5
5928,France,1997,1.5
5929,France,1998,1.5
5930,France,1999,1.5
5931,France,2000,2.5
5932,France,2001,2.5
5933,France,2002,2.5
5934,France,2003,2.5
5935,France,2004,4.75
5936,France,2005,4.75
5937,France,2006,4.75
5938,France,2007,4.75
5939,France,2008,4.75
5940,France,2009,5.0
5941,France,2010,5.0
5942,France,2011,5.5
5943,France,2012,5.5
5944,France,2013,5.5
5945,France,2014,5.5
5946,France,2015,5.5
5947,France,2016,5.5
5948,France,2017,5.5
5949,France,2018,5.5
5950,France,2019,5.5
5951,France,2020,5.5
5952,Canada,1990,0.0
5953,Canada,1991,0.0
5954,Canada,1992,0.0
5955,Canada,1993,0.0
5956,Canada,1994,0.0
5957,Canada,1995,0.0
5958,Canada,1996,0.0
5959,Canada,1997,0.0
5960,Canada,1998,0.0
5961,Canada,1999,0.0
5962,Canada,2000,0.0
5963,Canada,2001,0.0
5964,Canada,2002,0.0
5965,Canada,2003,0.0
5966,Canada,2004,0.0
5967,Canada,2005,0.0
5968,Canada,2006,2.0
5969,Canada,2007,2.0
5970,Canada,2008,3.0
5971,Canada,2009,3.0
5972,Canada,2010,5.0
5973,Canada,2011,6.0
5974,Canada,2012,4.0
5975,Canada,2013,3.0
5976,Canada,2014,3.0
5977,Canada,2015,0.0
5978,Canada,2016,0.0
5979,Canada,2017,0.0
5980,Canada,2018,0.0
5981,Canada,2019,0.0
5982,Canada,2020,0.0
5983,Slovak Republic,1990,0.0
5984,Slovak Republic,1991,0.0
5985,Slovak Republic,1992,0.0
5986,Slovak Republic,1993,0.0
5987,Slovak Republic,1994,0.0
5988,Slovak Republic,1995,0.0
5989,Slovak Republic,1996,0.0
5990,Slovak Republic,1997,0.0
5991,Slovak Republic,1998,0.0
5992,Slovak Republic,1999,0.0
5993,Slovak Republic,2000,0.0
5994,Slovak Republic,2001,0.0
5995,Slovak Republic,2002,1.0
5996,Slovak Republic,2003,1.0
5997,Slovak Republic,2004,1.0
5998,Slovak Republic,2005,1.0
5999,Slovak Republic,2006,1.0
6000,Slovak Republic,2007,1.0
6001,Slovak Republic,2008,1.0
6002,Slovak Republic,2009,1.0
6003,Slovak Republic,2010,1.0
6004,Slovak Republic,2011,1.0
6005,Slovak Republic,2012,1.0
6006,Slovak Republic,2013,1.0
6007,Slovak Republic,2014,1.0
6008,Slovak Republic,2015,1.0
6009,Slovak Republic,2016,1.0
6010,Slovak Republic,2017,1.0
6011,Slovak Republic,2018,1.0
6012,Slovak Republic,2019,1.0
6013,Slovak Republic,2020,1.0
6014,Finland,1990,3.0
6015,Finland,1991,3.0
6016,Finland,1992,3.0
6017,Finland,1993,3.0
6018,Finland,1994,3.0
6019,Finland,1995,3.0
6020,Finland,1996,3.0
6021,Finland,1997,3.0
6022,Finland,1998,3.0
6023,Finland,1999,3.0
6024,Finland,2000,3.0
6025,Finland,2001,3.0
6026,Finland,2002,5.0
6027,Finland,2003,5.0
6028,Finland,2004,5.0
6029,Finland,2005,5.0
6030,Finland,2006,5.0
6031,Finland,2007,5.0
6032,Finland,2008,5.0
6033,Finland,2009,5.0
6034,Finland,2010,5.0
6035,Finland,2011,5.0
6036,Finland,2012,5.0
6037,Finland,2013,5.0
6038,Finland,2014,5.0
6039,Finland,2015,5.0
6040,Finland,2016,5.0
6041,Finland,2017,5.0
6042,Finland,2018,5.0
6043,Finland,2019,5.0
6044,Finland,2020,5.0
6045,United Kingdom,1990,5.0
6046,United Kingdom,1991,5.0
6047,United Kingdom,1992,5.0
6048,United Kingdom,1993,5.0
6049,United Kingdom,1994,6.0
6050,United Kingdom,1995,6.0
6051,United Kingdom,1996,6.0
6052,United Kingdom,1997,6.0
6053,United Kingdom,1998,6.0
6054,United Kingdom,1999,6.0
6055,United Kingdom,2000,6.0
6056,United Kingdom,2001,6.0
6057,United Kingdom,2002,6.0
6058,United Kingdom,2003,6.0
6059,United Kingdom,2004,6.0
6060,United Kingdom,2005,6.0
6061,United Kingdom,2006,5.0
6062,United Kingdom,2007,5.0
6063,United Kingdom,2008,5.0
6064,United Kingdom,2009,6.0
6065,United Kingdom,2010,5.0
6066,United Kingdom,2011,5.0
6067,United Kingdom,2012,4.0
6068,United Kingdom,2013,4.0
6069,United Kingdom,2014,5.0
6070,United Kingdom,2015,6.0
6071,United Kingdom,2016,6.0
6072,United Kingdom,2017,5.0
6073,United Kingdom,2018,5.0
6074,United Kingdom,2019,5.0
6075,United Kingdom,2020,5.0
6076,Italy,1990,1.5
6077,Italy,1991,1.5
6078,Italy,1992,1.5
6079,Italy,1993,1.5
6080,Italy,1994,1.5
6081,Italy,1995,1.5
6082,Italy,1996,1.5
6083,Italy,1997,1.5
6084,Italy,1998,1.5
6085,Italy,1999,1.5
6086,Italy,2000,2.5
6087,Italy,2001,2.5
6088,Italy,2002,2.5
6089,Italy,2003,2.5
6090,Italy,2004,2.5
6091,Italy,2005,2.5
6092,Italy,2006,4.75
6093,Italy,2007,4.75
6094,Italy,2008,4.75
6095,Italy,2009,5.0
6096,Italy,2010,5.0
6097,Italy,2011,5.0
6098,Italy,2012,5.0
6099,Italy,2013,5.5
6100,Italy,2014,6.0
6101,Italy,2015,6.0
6102,Italy,2016,6.0
6103,Italy,2017,6.0
